,index,propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,superTopHighlight,topNewDevelopment,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
233,8,101221203,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/2b/09/1114902605.jpg,42,940000.0,flat,sale,160.0,4,3,Calle de San Bernardo,Madrid,Madrid,es,40.4287599,-3.7071196,False,https://www.idealista.com/inmueble/101221203/,1380,"Magnifico piso muy luminoso ( orientación sur ) y con mucho encanto, totalmente exterior, con siete estupendos balcones a la calle. Situado dentro de un bonito edificio de 1904. Localización inmejorable en una calle muy céntrica, cercana a Quevedo, Plaza de Ruiz Jimenez y Glorieta de Bilbao. Está perfectamente comunicada y con todos los servicios y comercios en los alrededores. Perfecto estado de conservación. Cuenta con 160 m2 muy bien distribuidos. Tiene 4 dormitorios y 3 cuartos de baño.  Techos altos con bonitas molduras antiguas. Suelos de baldosa hidráulica y bonita madera antigua. La escalera común y de acceso a las viviendas es maravillosa, y está protegida. Contraventanas antiguas restauradas.  Se distribuye en: hall de entrada abierto donde encontramos una original viguería de madera antigua muy bien conservada, estupendo salón comedor con cuatro balcones a la calle, gran luminosidad, preciosos suelos antiguos restaurados, pequeña galería y cuatro balcones a la calle. Cocina amueblada y con ventana a un patio, actualmente abierta al comedor.  Las 4 habitaciones tienen muy buen tamaño y los 3 cuartos de baño están en buen estado, dos de los dormitorios en suite con cuarto de baño dentro, la tercera habitación está unida a otra, que puede ser cuarto de estar, despacho, vestidor. Además encontramos otro dormitorio, que puede ser una cuarta habitación, de tamaño mas pequeño y otro cuarto de baño en el pasillo. Una de las habitaciones cuenta con acogedora chimenea.  Calefacción individual por gas y Aire acondicionado en toda la vivienda.  La escalera de la finca es preciosa, original de 1.900. Cuenta con ascensor. Metro cercano y autobus. Museos, galerias de arte, restaurantes con mucho encanto, terrazas, cines, teatros, colegios y todo tipo de comercios.",True,good,False,5875.0,{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de San Bernardo'}",True,False,False,False,,False,False,,3,True,Centro,Malasaña-Universidad,True,,,
234,9,100536807,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/15/b9/1112528739.jpg,51,1300000.0,chalet,sale,259.0,7,4,"Calle Huerta del Infante, 6",Madrid,Villaviciosa de Odón,es,40.3590965,-3.8990162,True,https://www.idealista.com/inmueble/100536807/,17773,"Inmobiliaria Astudillo se complace en presentar esta magnífica propiedad en venta, ubicada en el exclusivo barrio de Villas de Casco Antiguo, en Villaviciosa de Odón. Esta propiedad ofrece una oportunidad única para construir una VIVIENDA BIFAMILIAR de ensueño. Con una generosa superficie de 2.799 m², esta parcela es perfecta para materializar tus sueños arquitectónicos. De acuerdo con la Ordenanza del Ayuntamiento de Villaviciosa de Odón, te brindamos la posibilidad de construir una vivienda BIFAMILIAR, manteniendo la parcela indivisible. En total, podrás edificar hasta 1.399, 50 m² sobre rasante, distribuidos en planta baja, primera planta y bajo cubierta. Además, contarás con 699,75 m² disponibles en la planta sótano. Además de la vivienda principal, también podrás construir una edificación auxiliar de 280 m² en la planta baja y otros 280 m² en la planta sótano. Se admite uso vividero en la edificación auxiliar con la limitación de una vivienda de hasta 100 m² útiles por parcela. No dejes pasar esta oportunidad de adquirir una parcela excepcional en una ubicación privilegiada. ¡Contacta con Inmobiliaria Astudillo hoy mismo para obtener más información y asegurar tu futuro en Villas de Casco Antiguo, Villaviciosa de Odón!",False,renew,False,5019.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Centro, Villaviciosa de Odón', 'title': 'Casa independiente en Calle Huerta del Infante, 6'}",False,False,False,False,,False,False,1257,,,Centro,,,,,
235,10,84722581,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/1c/60/645359235.jpg,10,165000.0,chalet,sale,418.0,5,5,Cerezos,Guadalajara,Hontoba,es,40.4633959,-3.0159514,False,https://www.idealista.com/inmueble/84722581/,58393,"URGE VENTA! SI TE GUSTA LA NATURALEZA, LA TRANQUILIDAD…. O HACER TU SUEÑO REALIDAD DE PONER UNA CASA RURAL, NO LO DUDES!  CENTURY 21 ANTILLA te presenta en un entorno envidiable y maravilloso cerca de Pastrana en Guadalajara esta original vivienda de una sola planta con cocina amueblada, baño, gran dormitorio con armario empotrado, gran salón, vestíbulo y porche.  Desde el patio principal podemos acceder a cuatro instancias independientes cada de ellas con un dormitorio, baño completo y un hall de entrada y ademas una de ellas con salón.  Desde el mismo patio podemos acceder a una quinta instancia con cocina, barra americana y un gran salón con chimenea, donde poder reunirse y cocinar de manera independiente las personas que estén allí alojadas. En otra instancia en el mismo patio encontramos una bodega de piedra y con barra americana.  También hay un gran garaje independiente para ocho vehículos y una cocina.  La finca esta rodeada de todo tipo de arboles que nos invitan a dar paseos por los alrededores.  No dude en visitarlo!  El PVP no incluye impuestos, ni gastos notariales, ni de registro, etc.",False,good,False,395.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Hontoba', 'title': 'Casa independiente en Cerezos'}",True,False,False,False,,False,False,ANTMAD0103V,,,,,,,,
236,11,100825380,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/aa/84/1100132541.jpg,11,124000.0,flat,sale,62.0,2,1,Calle Gómez de Arteche,Madrid,Madrid,es,40.371741,-3.753906,False,https://www.idealista.com/inmueble/100825380/,6587,"Piso de 62m² situado en la Calle Gómez de Arteche, Madrid. El inmueble es perfecto para parejas, y se distribuye en 2 Habitaciones, 1 Salón-Comedor, 1 Cocina, y 1 Baño completo. Además, tiene los suelos de parqué. En sus alrededores encontramos: Supermercados, bancos, farmacias, centros deportivos, colegios, e institutos. Además, de la Academia y Escuela de Tecnificación de Fútbol. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a carreteras como la M-40, y líneas de transporte público, como la Estación de metro de Carabanchel Alto. ¡En Roan llevamos más de 40 años haciendo de espacios hogares felices!",False,good,False,2000.0,{'typology': 'flat'},"{'subtitle': 'Buena Vista, Madrid', 'title': 'Piso en Calle Gómez de Arteche'}",False,False,False,False,,False,False,04768,bj,False,Carabanchel,Buena Vista,False,,,
237,12,101566912,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/6e/b5/1130578856.jpg,29,105000.0,chalet,sale,236.0,6,2,Ontigola,Toledo,Ontigola,es,40.0050565,-3.5717576,False,https://www.idealista.com/inmueble/101566912/,47112,"Típica Casa pueblo, de dos plantas, en Ontígola (Toledo) Casa ubicada en el centro del pueblo rodeada de todos los servicios, comercios, bares, colegios, etc.. . La vivienda tiene 236 m² Hace esquina, tiene dos entradas una por la calle principal y otra trasera a la que se accede por el patio. La casa está distribuida en dos plantas PLANTA BAJA * Hall de entrada * 3 Dormitorios * Cocina amueblada * Baño con plato de ducha y mampara * Patio de unos 30 m² con trastero y subida a la planta primera PLANTA PRIMERA: * Salón * Cocina  * 3 Dormitorios * Baño con bañera Las ventanas son de aluminio y tiene rejas en toda la casa. Casa para reformar. Precio: 125.000 € NEGOCIABLE (gastos e impuestos no incluidos).",False,renew,False,445.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Ontigola', 'title': 'Casa independiente'}",False,False,False,False,,False,False,CM-10334,,,,,,,,
238,13,99852306,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/c6/74/1057469527.jpg,8,90500.0,flat,sale,60.0,2,1,Calle de la Sierra Vieja,Madrid,Madrid,es,40.3786613,-3.6241354,False,https://www.idealista.com/inmueble/99852306/,7922,Precio piso en la zona de Vallecas. Muy cerca del centro y bien comunicado.,False,good,False,1508.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico de Vallecas, Madrid', 'title': 'Piso en Calle de la Sierra Vieja'}",True,False,False,False,,False,False,03854,bj,True,Villa de Vallecas,Casco Histórico de Vallecas,False,,,
239,14,98191705,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/e4/07/1003562763.jpg,51,3000000.0,countryHouse,sale,760.0,5,5,El Guijo - Colonia España - Colonia San Antonio,Madrid,Galapagar,es,40.6105283,-4.0360074,False,https://www.idealista.com/inmueble/98191705/,35435,"INMOBILIARIA SANTA TERESA ofrece preciosa finca a 30km de Madrid, en lo alto del puerto de Galapagar. Su espléndida ubicación, ofrece unas increíbles vistas a toda la sierra de Madrid. Magnífica casa principal en UNA SOLA PLANTA consta de: - Salón principal de unos 90 m², con un enorme ventanal con espectaculares vistas y una preciosa chimenea.  - Comedor de 20m² que se comunica además de con el hall principal con una sala de estar con biblioteca y chimenea. - Cocina office con salida a la parcela, sala de máquinas y dormitorio de servicio con cuarto de baño en suite. - Dormitorio principal con cuarto de baño en suite (ducha y bañera) y vestidor. - Otros 3 amplios dormitorios con cuarto de baño en suite y armarios. Esta casa es de 1917 y se hizo una rehabilitación integral en el año 2000 (eléctrico y cañerías).  La finca cuenta con una casa de guardeses que tiene 3 dormitorios, cocina, salón, baño y despensa. Tiene más construcciones que se podrían rehabilitar como estudio, garaje o casa de invitados. Hay una zona con un magnífico jardín con piscina y una casita con trastero o gimnasio y dos vestuarios con ducha. Toda esta zona dispone de riego automático. Magnífico porche a la salida de la casa principal, con inmejorable ubicación para disfrutar. Garaje techado para 3 coches, huerto, casetas para perros, invernadero y pádel. La Finca está situada dentro del Parque Nacional del Curso Medio del Río Guadarrama. Todo este territorio incluye bosques de encinas, dehesas de encina y fresno y pinares de pino piñonero. Es un lugar excepcional para el recreo, el descanso y la vida en el campo rodeado de naturaleza.",False,good,False,3947.0,"{'typology': 'countryHouse', 'subTypology': 'countryHouse'}","{'subtitle': 'El Guijo - Colonia España - Colonia San Antonio, Galapagar', 'title': 'Finca rústica'}",False,False,False,False,,False,False,F2205,,,El Guijo - Colonia España - Colonia San Antonio,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'luxuryType', 'text': 'Lujo'}]",
240,15,100824188,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/fd/8a/1156324533.jpg,38,183000.0,chalet,sale,176.0,5,2,Parque - Ctra de Ugena,Toledo,Illescas,es,40.1188657,-3.8523026,False,https://www.idealista.com/inmueble/100824188/,35448,"Chalet adosado de dos plantas en Illescas con reforma hecha en 2010, cocina amueblada de 20 metros, amueblada. 5 dormitorios uno de ellos en la planta baja. 2 baños completos.  Los dormitorios son muy amplios, con armarios empotrados forrados. Puertas de pino, suelo de gres. Calefacción de gas-oíl. Patio delantero solado de unos 15 metros y el patio trasero de 45 metros.  Garaje cerrado para un coche con puerta automática. Zona céntrica, cerca de parques y autobuses, centro medico, supermercado día, Lidl, etc..",True,good,False,1040.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Parque - Ctra de Ugena, Illescas', 'title': 'Casa independiente'}",False,False,False,False,,False,False,HI-2602,,,Parque - Ctra de Ugena,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
241,16,101219301,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/cf/29/1114841032.jpg,36,325000.0,chalet,sale,200.0,4,2,Manzanares el Real,Madrid,Manzanares el Real,es,40.7267267,-3.8662069,False,https://www.idealista.com/inmueble/101219301/,37117,"¡Rayan Consulting Inmobiliario VENDE! Chalet independiente en piedra de granito, con muros de 40 cm, 200 m² construidos. Situado en la zona de Las Flores, calle Las Rosas. NECESITA REFORMA.  2 plantas, la superior de 100 m² corresponde a la vivienda distribuida en entrada, salón comedor con salida a enorme terraza de lado a lado de la planta, con espectaculares vistas. Cocina con salida a jardín, 4 hab, 6 a/e, 2 baños. Planta baja de otros 100 m² totalmente abierta, con capacidad para varios coches, trastero. Parcela de 798 m², con piscina, arbolado, cenador, etc. Calefacción bombonas de propano. No tiene gastos de comunidad.",False,renew,False,1625.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Manzanares el Real', 'title': 'Casa independiente'}",False,False,False,False,,False,False,J-1885,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
242,17,100683285,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/b3/d0/1095724749.jpg,38,235000.0,flat,sale,144.0,3,2,Marquesas,Madrid,Torrejón de Ardoz,es,40.4601232,-3.4837337,False,https://www.idealista.com/inmueble/100683285/,19194,"HAUS LIFE Pone a Disposición de Sus Clientes este Espectacular Piso de 144m2 con Excelente Ubicación y Espacios Muy Amplios. La vivienda se compone de gran hall, magnífico salón-comedor de grandes dimensiones (40m2) con diferentes áreas de estar y mucha luminosidad. Extraordinaria cocina, muy amplia (25m2) con materiales y accesorios de gran calidad, totalmente equipada y diseñada a medida, excepcional isla, electrodomésticos de alta gama, es un verdadero lujo donde podrá disfrutar y cenar con amigos y familia. TRES Dormitorios y dos Cuartos de Baños, muy amplios (el baño de la suite dispone de plato de ducha y a su vez bañera, otro cuarto de baño con plato de ducha): Dormitorio Principal, muy amplio y luminoso con gran Vestidor y Dos Dormitorios más, todos con armarios empotrados.  La casa cuenta con mosquiteras, pared lisa, videoportero. En el precio se incluye gran Trastero y opcional Plaza de Garaje (coche y moto). Ubicado a tan solo un paso de la Plaza Mayor, con todos los servicios en sus proximidades, Renfe, Estación de Autobuses, Colegios, Institutos, Guarderías, varios Supermercados, infinidad de parques infantiles. HAUS LIFE Property: La venta de viviendas Premium es una de nuestras líneas de acción. TLF. VISITAS y @ NUESTRA WEB HAUSLIFE. ES Gestionamos su hipoteca y tasación sin coste adicional y con las mejores condiciones. ¡Tenemos como objetivo final ofrecer espacios con personalidad propia que hacen de la experiencia de vivir un auténtico placer!",True,good,False,1632.0,{'typology': 'flat'},"{'subtitle': 'Noroeste, Torrejón de Ardoz', 'title': 'Piso en Marquesas'}",False,False,False,False,,False,False,21010,1,True,Noroeste,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 5000.0}",,
243,18,102774538,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/ea/ae/1168305096.jpg,82,1300000.0,chalet,sale,259.0,7,4,Centro,Madrid,Villaviciosa de Odón,es,40.3603672,-3.8971164,False,https://www.idealista.com/inmueble/102774538/,17572,"SE VENDE MAGNIFICA PROPIEDAD EN UNA SOLA PLANTA situada en VILLAVICIOSA DE ODON ZONA INMEJORABLE villas de casco antiguo. Situada en una parcela de 2799 m2 en la cual puede hacer la casa de tu vida. Segun ordenanza del Ayuntamiento se puede construir vivienda bifamiliar, manteniendo la parcela indivisible. La normativa permite construir hasta 1.399, 50 m2 sobre rasante. En planta baja, primera y bajo rasante. Aparte se puede hacer un sotano de 699, 75 m2. Al margen de la vivienda principal se puede construir una edificacion auxiliar de 280 m2 en planta baja y otros 280 m2 en planta sotano. Se permite uso vivividero en la edificacion auxiliar con limitacion de una vivienda de hasta 100 m2 utiles por parcela de hasta 100 m2. Si deseas vivir en la mejor zona de villaviciosa de odon con las mejores vistas a zonas verdes no lo dudes vistalo, srta Alicia Gomez. Ibi 2.043€.",False,renew,False,5019.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Centro, Villaviciosa de Odón', 'title': 'Casa independiente'}",False,False,False,False,,False,False,,,,Centro,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'villaType', 'text': 'Villa'}]",
244,19,97492630,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/26/67/981046105.jpg,19,110000.0,flat,sale,67.0,1,1,"tenería, 8",Madrid,Galapagar,es,40.5797424,-4.0014131,True,https://www.idealista.com/inmueble/97492630/,31051,"*** ÚNICA INMOBILIARIA CON LLAVES ** SIN COMISIONES ** INMOBILIARIA HOMOLOGADA ** EHABITAR vende vivienda en edificio con ASCENSOR que se distribuye en un dormitorio, un baño, salón-comedor, cocina y una terraza, sobre una superficie de 66.9 metros cuadrados construidos y 49.5 metros cuadrados útiles. VIVIENDA INDIVIDUAL - Abierta Bloque < = 4P. de 3 plantas sobre rasante y 1 sótano bajo rasante. Galapagar es un municipio del noroeste de la Comunidad de Madrid (España), a 33 kilómetros de la capital de España. Se extiende sobre una superficie de 65 km². Limita con Collado Villalba, Colmenarejo, Torrelodones, Las Rozas de Madrid, El Escorial, San Lorenzo de El Escorial, Villanueva del Pardillo, Hoyo de Manzanares, Moralzarzal y Guadarrama.",False,renew,False,1642.0,{'typology': 'flat'},"{'subtitle': 'Casa Amarilla, Galapagar', 'title': 'Piso en tenería, 8'}",False,False,False,False,,False,False,5928575,2,True,Casa Amarilla,,True,,,
245,20,100745741,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/bb/4f/1097602737.jpg,63,183000.0,chalet,sale,175.0,5,2,Parque - Ctra de Ugena,Toledo,Illescas,es,40.1222565,-3.8525365,False,https://www.idealista.com/inmueble/100745741/,35103,"El inmueble dispone de un porche a la entrada de la vivienda se distribuye en dos plantas, la planta baja consta de un amplio salon comedor, cuarto de baño con plato, cocina amueblada con una gran despensa y con acceso a la terraza de unos 45 m2 aproximadamente, un dormitorio y acceso a una plaza de garaje para un coche.  La segunda planta se compone de cuatro dormitorios y un cuarto de baño completo con bañera, dos de los dormitorios disponen de armarios empotrados. El inmueble es muy luminoso y cuenta con orientacion sur, la vivienda esta recien pintada con alarma, suelos de gres y tarima, puerta blindada, cerramientos de aluminio, calefacion de gasoil, rejas, barbacoa y bomba de frio y calor en el salón.  IBI: 350€  Mejor realiza una visita, en Valor Patrimon ial encontramos tu hogar.",False,renew,False,1046.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Parque - Ctra de Ugena, Illescas', 'title': 'Chalet adosado'}",False,False,False,False,,False,False,herr23,,,Parque - Ctra de Ugena,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
246,21,97921723,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/75/77/995058005.jpg,10,128500.0,flat,sale,42.0,1,1,Calle Comandante Fontanes,Madrid,Madrid,es,40.3967502,-3.7225386,False,https://www.idealista.com/inmueble/97921723/,2754,"¡No cobramos comisión de agencia! Vivienda de 1 dormitorio, salón-comedor, cocina además de 1 baño completo. La vivienda tiene mucha luz natural y suelos de parquet. La finca dispone de ascensor y además el piso cuenta con 1 trastero incluido en el precio.",False,good,False,3060.0,{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso en Calle Comandante Fontanes'}",False,False,False,False,,False,False,03188,2,True,Carabanchel,San Isidro,True,,,
247,22,102548954,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/4e/3c/1159222241.jpg,10,525000.0,flat,sale,72.0,1,1,"Calle de la Princesa, 3",Madrid,Madrid,es,40.4249941,-3.7128501,True,https://www.idealista.com/inmueble/102548954/,1229,"Apartamento a estrenar, máximas calidades, portero 24 horas 7 dias a la semana, magnificas vistas a casa de campo, edificio de alto nivel, 4 ascensores, puerta blindada, aire acondicionado por conductos, frio/ calor, cocina totalmente equipada, salón-comedor de 25 m2 exterior, gran vestidor totalmente amueblado, dormitorio exterior. iluminación por leds en toda la vivienda, cuarto de baño con gran bañera y plato de ducha, se, junto plaza de España, Palacio de Liria, zona muy comercial con todo tipo de servicios, restaurantes, hoteles, metro y autobús en la misma puerta del edificio.",False,good,False,7292.0,{'typology': 'flat'},"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en Calle de la Princesa, 3'}",False,False,False,False,,False,False,,6,True,Moncloa,Argüelles,True,,,
248,23,100765641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/a2/7e/1098169931.jpg,8,150000.0,flat,sale,70.0,3,1,Calle de Virgen de Lluc,Madrid,Madrid,es,40.4351019,-3.6477391,False,https://www.idealista.com/inmueble/100765641/,5124,"Piso situado en en una de las zonas más consolidadas de Madrid. 3 dormitorios, excelente edificio.",False,good,False,2143.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en Calle de Virgen de Lluc'}",False,False,False,False,,False,False,04750,ss,True,Ciudad Lineal,Quintana,True,,,
249,24,102419585,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/77/83/1155046086.jpg,17,196200.0,chalet,sale,88.0,4,1,Sureste,Madrid,Torrejón de Ardoz,es,40.4525367,-3.4693459,False,https://www.idealista.com/inmueble/102419585/,20192,"Inmobiliaria en Rosario - Tecnocasa Estudio Nuevo Torrejón De Ardoz 2018 Sl EN VENTA: casa unifamiliar de 88m2 construidos compuesto por entrada, doble cocina, salón, patio terraza, 4 dormitorios, 1 baño completo con ducha, calefacción eléctrica. Vivienda muy luminosa, doble cocina a la cual podemos acceder por el patio o por el interior del inmueble, ventanas de aluminio y rejas en la misma, terraza en azotea que se accede desde el patio interior. Calefacción eléctrica.  El inmueble dispone de plaza de garaje para un vehículo. NO PIERDAS LA OPORTUNIDAD DE VISITARLO El inmueble está situado en una zona ya consolidada con multitud de servicios alrededor a escasos 400 metros de Carrefour y Mercadona (supermercados, farmacias, restaurantes, parques…) y bien comunicada por la red de transportes del municipio. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.",False,good,False,2230.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Chalet adosado'}",False,False,False,False,,False,False,,,,Sureste,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
250,0,102419585,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/77/83/1155046086.jpg,17,196200.0,chalet,sale,88.0,4,1,Sureste,Madrid,Torrejón de Ardoz,es,40.4525367,-3.4693459,False,https://www.idealista.com/inmueble/102419585/,20192,"Inmobiliaria en Rosario - Tecnocasa Estudio Nuevo Torrejón De Ardoz 2018 Sl EN VENTA: casa unifamiliar de 88m2 construidos compuesto por entrada, doble cocina, salón, patio terraza, 4 dormitorios, 1 baño completo con ducha, calefacción eléctrica. Vivienda muy luminosa, doble cocina a la cual podemos acceder por el patio o por el interior del inmueble, ventanas de aluminio y rejas en la misma, terraza en azotea que se accede desde el patio interior. Calefacción eléctrica.  El inmueble dispone de plaza de garaje para un vehículo. NO PIERDAS LA OPORTUNIDAD DE VISITARLO El inmueble está situado en una zona ya consolidada con multitud de servicios alrededor a escasos 400 metros de Carrefour y Mercadona (supermercados, farmacias, restaurantes, parques…) y bien comunicada por la red de transportes del municipio. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.",False,good,False,2230.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Sureste, Torrejón de Ardoz', 'title': 'Chalet adosado'}",False,False,False,False,,False,False,,,,Sureste,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
251,1,101499563,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/91/e2/1124029276.jpg,20,318600.0,flat,sale,45.0,1,1,Calle de San Vicente Ferrer,Madrid,Madrid,es,40.4271491,-3.7046326,False,https://www.idealista.com/inmueble/101499563/,1167,"¡ATENCIÓN! Presentamos una increíble oportunidad para INVERSORES en el sector inmobiliario de ALQUILER TURÍSTICO en Madrid. Este exclusivo apartamento de uso turístico destaca por un detalle crucial: ¡tiene entrada independiente desde la calle! Cumpliendo con la normativa vigente de apartamentos turísticos en Madrid, este apartamento se encuentra dentro del 5% de los inmuebles en Madrid que ofrecen esta característica tan importante, con los que SI CUMPLE LA NORMATIVA. No te arriesgues con otros apartamentos que no tengan este acceso independiente ya que son ilegales y te enfrentas a sanciones mínimas de 30.000€, asegúrate de adquirir una propiedad legal y con todas las comodidades. Actualmente, esta vivienda está siendo gestionada por una empresa de apartamentos turísticos. Ellos se encargan de recibir a los huéspedes, garantizar una salida sin contratiempos y solucionar cualquier defecto que pueda surgir. Esta es una gran ventaja para aquellos que buscan una inversión segura y sin preocupaciones. La rentabilidad de esta propiedad es asombrosa. Aunque actualmente se alquila por un valor fijo de 1300€ al mes, su ingreso bruto alcanza los 3000€ mensuales si se gestiona de manera particular. ¡Esto representa una potencial rentabilidad del 9%! No dejes pasar la oportunidad de incrementar tus ingresos con una inversión inteligente. El contrato de alquiler actual finaliza el 31 de diciembre de 2024, lo que te brinda flexibilidad para decidir el futuro de esta propiedad. Pero eso no es todo, esta joya de apartamento se encuentra ubicada en el famoso barrio de Malasaña, en Madrid. La zona cuenta con una amplia oferta de servicios y una vibrante vida urbana. Además, el apartamento en sí es simplemente espectacular. Ha sido completamente reformado y amueblado con un diseño exquisito. Cuenta con una cocina integrada al salón, con un amplio ventanal que brinda una iluminación natural incomparable, baño con ducha. Los suelos porcelánicos, las paredes lisas en blanco, la calefacción eléctrica y las ventanas climalit de 4 vidrios especiales para reducir el ruido, son solo algunas de las características que hacen de esta propiedad un verdadero sueño. Lo mejor de todo es que la vivienda se vende tal y como está, con todos los muebles y la decoración incluidos en el precio. ¡Podrás rentabilizar tu nuevo apartamento turístico desde el primer día! No dejes pasar esta oportunidad única de adquirir un apartamento de uso turístico en una ubicación privilegiada y con todas las comodidades que necesitas.   Pegasus Home Luxury es un nuevo proyecto compuesto por un grupo de profesionales con mucha experiencia en el sector, donde la base del éxito es el exclusivo trato que damos a nuestros clientes. Contáctanos hoy mismo para obtener más información y concertar una visita. ¡No te arrepentirás!",False,good,False,7080.0,{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de San Vicente Ferrer'}",False,False,False,False,,False,False,,bj,True,Centro,Malasaña-Universidad,True,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
252,2,102684469,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/7b/59/1163738067.jpg,10,1050000.0,flat,sale,119.0,2,2,Calle de Núñez de Balboa,Madrid,Madrid,es,40.4253748,-3.6838742,False,https://www.idealista.com/inmueble/102684469/,1902,"CALLE NUÑEZ DE BALBOA, pleno barrio de salamanca, muy cercano al parque del retiro. VENTA DE PISO, totalmente reformado con excelentes calidades. Consta de salón, muy luminoso, orientación Este, con amplio balcón de suelo a techo dando a un gran y cuidado patio de manzana y ventana lateral. 2 dormitorios: principal en suite con armarios empotrados y baño completo y un segundo dormitorio y baño. Cocina totalmente equipada abierta al salón, con posibilidades de instalar puerta corredera para su aislamiento. Instalacción de aire acondicionado frío/calor. Calefacción central. Portería 7 días a la semana. Gastos de comunidad 250€/mes Trastero y plaza de garaje en la mismo edificio, todo incluido en el precio. Dada su excelente ubicación, Salamanca/Recoletos, barrio que ofrece y cubre todas las comodidades y necesidades del día a día, al disponer de los mejores establecimientos de moda, ocio, cultura, educación, medicos, etc. Parque del Retiro, que ofrece grandes zonas verdes, ocio, deporte. Muy buenas comunicaciones tanto privadas, amplias vías, como públicas.",False,good,False,8824.0,{'typology': 'flat'},"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle de Núñez de Balboa'}",False,False,False,False,,False,False,,6,False,Barrio de Salamanca,Recoletos,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
