,index,propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,floor,highlight,labels,newDevelopmentFinished
10,10,102346386,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/bd/7f/1177517658.jpg,1036,37,268000.0,flat,sale,51.0,True,1,1,Calle de Palas de Rey,Madrid,Madrid,Fuencarral,es,Las Tablas,40.508588,-3.6724207,False,https://www.idealista.com/inmueble/102346386/,265,"INMOLINE y whatsapp Las Tablas, venta de estupendo apartamento amueblado; situado en una urbanización con zonas comunes que tienen piscina, jardín, pista de pádel, zona infantil, conserje las 24 horas, cámaras y seguridad.  La zona está muy bien comunicada con trasporte público y con carreteras periféricas de Madrid. Dispone de una plaza de garaje trastero, muebles y electrodomesticos incluidos en el precio. Un dormitorio y un cuarto de baño completo. Con una superficie de cincuenta y un metros cuadrados. Armarios empotrados, calefacción gas natural, aire acondicionado de frio y calor, suelos de tarima. Cocina individual, amueblada y equipada con electrodomésticos: horno, campana extractora, microondas, nevera, lavadora, lavavajillas y vitrocerámica. El edificio dispone de ascensor y portero automático. Somos una empresa de mediación inmobiliaria, con una amplia y eficaz experiencia en el sector. Estamos especializados en Alquiler y Venta de inmuebles en Madrid capital y en su provincia. Whatsapp seis seis tres uno cuatro tres cuatro ocho siete.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5255.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en Calle de Palas de Rey'}",True,False,False,False,False,False,4,{'groupDescription': 'Destacado'},"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
11,11,102564407,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/a1/65/1183577980.jpg,GL0018955700,53,440000.0,penthouse,sale,125.0,True,2,1,"Camino de Santiago, 45",Madrid,Madrid,Fuencarral,es,Las Tablas,40.508487,-3.6715732,True,https://www.idealista.com/inmueble/102564407/,268,"¡Increíble ático en venta en la mejor zona de Las Tablas! Este exclusivo inmueble cuenta con dos dormitorios y se encuentra ubicado en una urbanización de lujo en Ciudad Telefónica.  Urbanizacion ganadora de un premio nacional de arquitectura contruida por colonial, este ático te ofrece una experiencia única con mas de 30 M2 DE TERRAZA orientada al este. En el plano de reforma que tenemos en nuestra oficina resultan 3 dormitorios y dos baños. Disfruta de sus amplios jardines y zonas comunes de lujo, perfectas para relajarte y disfrutar de momentos inolvidables. Además, contarás con todas las comodidades a tu alcance, ya que en los bajos del edificio se encuentra un supermercado Ahorramas. Con una espectacular terraza y una orientación noreste, podrás disfrutar de vistas panorámicas y de una gran luminosidad en todas las estancias.  Con una superficie de 125 metros cuadrados, este ático cuenta con 1 baño, 1 plaza de garaje y 1 trastero. Además, podrás disfrutar de una refrescante piscina y de la comodidad del gas natural.  Si tienes niños, también podrán divertirse en la zona infantil de la urbanización. No pierdas la oportunidad de vivir en este ático de ensueño.  ¡Contacta con nosotros para más información! Gilmar Moraleja a tu servicio en el.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3520.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Las Tablas, Madrid', 'title': 'Ático en Camino de Santiago, 45'}",True,True,False,False,False,False,7,,,
12,12,102870096,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/17/e0/1170113622.jpg,FC JUAN DE ORTEGA,41,485000.0,flat,sale,100.0,True,3,2,barrio Las Tablas,Madrid,Madrid,Fuencarral,es,Las Tablas,40.506712,-3.6760591,False,https://www.idealista.com/inmueble/102870096/,297,"En Templo Consulting ponemos a la venta un piso en una urbanización cerrada con fantásticas zonas comunes y en una de las mejores zonas de Las Tablas. Se trata de una 3era planta, que se distribuye de la siguiente forma: hall de entrada, salón comedor con vista al parque, cocina independiente con office y salida a la terraza tendedero, 3 dormitorios con armarios empotrados y 2 baños completos.  CON PLAZA DE GARAJE Y TRASTERO INCLUIDOS EN EL PRECIO El inmueble tiene una orientación noreste y se encuentra en perfectas condiciones para entrar a vivir. Es exterior, los suelos son de tarima, las paredes lisas y las ventanas de climalit. La calefacción es individual a gas natural y dispone de instalación para aire acondicionado. La finca tiene ascensor, zonas comunes: 2 piscinas, gimnasio completo, sala de reuniones, parque infantil y cancha de pádel. Cuenta con trastero y plaza de garaje incluidos en el precio. Los gastos de Comunidad son 138€/mes y el IBI anual es de 690€. Este piso tiene una excelente comunicación en transporte público: a solo 5 minutos andando de la estación de metro Las Tablas (L10) y con parada de autobús de la Línea o líneas 176, 175, 170, T61 muy próximas a la vivienda. Asimismo, el acceso en vehículo privado es a través de la carretera A1 y M40. Respecto a los servicios del entorno, podemos destacar la cercanía del Centro de Salud Las Tablas, al igual que la estupenda oferta educativa con colegios privados y públicos. También hay farmacias, cadenas de supermercados como: Ahorramás, Día, etc. Instalaciones deportivas públicas como: el centro deportivo Las Tablas y gimnasios. En cuanto a las zonas verdes tenemos el parque infantil Barranquillos, el parque y skatepark Las Tablas. Muchas de nuestras propiedades no aparecen en Idealista. Consulte en nuestra página web (temploconsulting. com), para ver más viviendas en exclusiva. Si estás interesado en el inmueble, pero no sabes si tu banco te ofrece las mejores condiciones de financiación, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. ¡Pregunta sin compromiso por tu caso concreto!",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4850.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso'}",False,False,False,False,False,False,3,,,
13,13,103309926,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/ac/ca/1187115491.jpg,,5,499000.0,flat,sale,100.0,True,3,2,Calle Capiscol,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5092302,-3.6726472,False,https://www.idealista.com/inmueble/103309926/,336,"piso seminuevo en las tablas.. . trastero, garaje, piscina.. . amplio, luminoso, calefaccion, armarios empotrados.. . ascensor.. . 3 dormitorios, 2 baños.. . en urbanizacion...",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4990.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en Calle Capiscol'}",False,False,False,False,False,False,1,,,
14,14,102110850,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/2d/0c/1146234598.jpg,VS5379I,52,422000.0,flat,sale,100.0,True,2,1,barrio Las Tablas,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5059382,-3.6686056,False,https://www.idealista.com/inmueble/102110850/,338,"Promora pone en venta piso en Las Tablas de 2 dormitorios y 1 baño enfrente del metro Las Tablas. La distribución de la vivienda es de la siguiente manera: luminoso salón-comedor, amplia cocina americana con acceso a tendedero cerrado, 2 dormitorios y 1 baño (con bañera). Cuenta con doble orientación: noreste/suroeste. Pintura lisa excepto en el dormitorio secundario que tiene gotelé, suelo de parquet, puertas de madera, armarios empotrados vestidos.  Calefacción de gas natural por radiadores, aire acondicionado por conductos. Cuenta con magníficas zonas comunes: piscina, zonas verdes ajardinadas, parque infantil, sala de reuniones y seguridad 24h. Ubicado en el centro de Las Tablas muy cerca de las paradas de metro (línea 10) y metro ligero, además cuenta con varias paradas de autobús y acceso muy próximo a las carreteras A1 y M40. El precio incluye una plaza de garaje (disponible una segunda plaza contigua) y trastero VISITA VIRTUAL: EL COMPRADOR NO TIENE QUE PAGAR LOS HONORARIOS DE LA AGENCIA. Las Tablas es otro barrio de reciente construcción en Madrid. Su ubicación y sus servicios permiten conciliar la vida laboral y familiar a la perfección. Colinda al sureste con el PAU de Sanchinarro, al oeste con la prolongación de la Castellana, los PAUs de Montecarmelo, Tres Olivos y el antiguo pueblo de Fuencarral. Y al norte con Alcobendas. Dentro de su área se han instalado importantes empresas. De entre ellas destacan la nueva ciudad del BBVA y Distrito C: la nueva sede de Telefónica desde 2007. En Las Tablas (C/Furelos, nº 5) se encuentra la oficina de Promora que ponemos a disposición de aquellos interesados en vivir o invertir aquí o en las zonas de Sanchinarro, Montecarmelo y Valdebebas. En Idealista sólo podrá ver algunos de nuestros inmuebles, entre en nuestra web y conozca toda nuestra oferta.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4220.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso'}",True,True,False,True,False,False,4,{'groupDescription': 'Top'},,
15,15,102990213,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/3a/82/1174280238.jpg,,51,512000.0,flat,sale,167.0,True,3,2,Calle de Berdún,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5059895,-3.6766572,False,https://www.idealista.com/inmueble/102990213/,343,"Se vende magnífica casa, toda exterior y luminosa, que consta de 3 espléndidos dormitorios, uno en suite; cocina-tendedero con posibilidad de integrarlo para proporcionar mayor espacio; gran salón-comedor, 2 baños completos, plaza de garaje y trastero. Destaca su ubicación privilegiada en el centro de las zonas verdes de Las Tablas con amplias avenidas, incluida en el Distrito de Fuencarral-El Pardo en una urbanización privada muy tranquila, rodeada de vegetación con zonas comunes que incluyen: piscina, jardines, zona infantil y servicio de conserjería.  Esta preciosa vivienda te atrae por su excelente ubicación que irradian de luz natural todos los rincones del hogar proporcionando una mayor amplitud visual.  Características: Los acabados de los suelos y paredes son de primera calidad. Tarima de madera con acabado en roble y solado de gres compacto en el suelo y alicatado con plaqueta de gres en cocina y baños.  La puerta de entrada a la vivienda es blindada, con herrajes de seguridad anti-palanca, rechapada en roble, mirilla óptica gran angular y cerradura de seguridad. La carpintería de los armarios y puertas son de roble. Los cuartos de baño llevan aparatos sanitarios en color blanco marca JACOB DELAFON. A destacar: Instalación de captación de ENERGÍA SOLAR que permite producir agua caliente sanitaria a través de paneles situados en cubierta.  Entorno Comercial, Infraestructuras y Parque Empresarial: Próxima a los Centros de el Corte Inglés e Hipercor de San chinarro, La Moraleja Green y el centro Comercial de Montecarmelo. Provista de varios supermercados, centro de Padel Madrid Las Tablas, Escuela Infantil Montessori, Instituto Bilingüe Malala, Colegio Estudiantes, Bancos, Comercios diversos, Parques Infantiles, Grupo Audiovisual Mediaset, Globomedia, Distrito Telefónica, Ciudad BBVA, Hoteles, Hospitales HM San Chinarro y Sanitas. Comunicaciones: Este barrio nuevo queda delimitado por las carreteras por las carreteras M-607 Colmenar Viejo, la autovía A-1 Burgos, la carretera de Fuencarral-Alcobendas y la autovía de circunvalación M-40. Además, cuenta con transporte público, líneas 172 a 5 mints. y 176 a 50 m. , y metro ligero Línea Pinar de Chamartín-Las Tablas y línea 10 a 5 mints.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3066.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en Calle de Berdún'}",True,False,False,False,False,False,2,,,
16,16,102565520,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/74/00/1159766770.jpg,,18,580000.0,flat,sale,169.0,True,3,2,barrio Las Tablas,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5032717,-3.6712143,False,https://www.idealista.com/inmueble/102565520/,346,"Magnifico piso en Las Tablas 169m2 construidos. Consta de  amplio hall con armario empotrado extra, salón con amplio mirador, 3 dormitorios, principal en suite con armario vestidor, cocina con tendedero ( donde está la caldera, es amplio para zona de lavandería y almacenaje), 2 baños (principal exterior). Si te gustan los espacios abiertos hay posibilidad de integrar la cocina al salón. MUY BUENAS CALIDADES! Puertas en madera de roble, ventanas climalit de PVC y apertura oscilobatiente, videoportero, armarios empotrados suelos de tarima, pintura lisa, calefacción gas natural con termostato en salón, A/A con termostato en salón y dormitorios, tomas de TV, TLF y RED en todas las estancias ORIENTACIÓN OESTE. GASTOS DE COMUNIDAD TAN SOLO 104€ El precio incluye trastero y 2 plazas de garaje grandes y adyacentes. La urbanización es muy agradable, rodeada de jardines, piscina, zona infantil, 1 sala para cumpleaños y reuniones. CONSERJE 24H. Zona con todos los servicios, cerca de parques, colegios, distintos campus universitarios, centros comerciales. Muy bien comunicada, autobuses y línea 10 de Metro Las Tablas. Con fácil acceso en coche tanto a la M30, como a la M 40.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3432.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso'}",False,False,False,False,False,False,3,,,
17,17,101058278,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/f3/54/1108599858.jpg,3324,41,410000.0,flat,sale,89.0,True,2,2,Avenida del Camino de Santiago,Madrid,Madrid,Fuencarral,es,Las Tablas,40.503504,-3.6746844,False,https://www.idealista.com/inmueble/101058278/,347,"ALTOR ASESORES pone a la venta en exclusiva este precioso piso de 2 dormitorios y 2 baños en impecable estado, situado en una 5 planta de la urbanización avenida camino de Santiago, la mejor ubicación de Las Tablas. La vivienda posee una área construida de 76 m².  El salón es cuadrado con un mirador hacia la calle donde se aprecian hermosas vistas del barrio.  Los dormitorios tienen una estupenda iluminación con vistas a la urbanización además de contar con amplios armarios empotrados, uno en cada habitación y otros dos en el salón. La cocina está amueblada, en impecable estado y de buenos materiales, contando también con tendedero.  Los dos cuartos de baños, uno de uso general y otro en suite en el cuarto principal, poseen platos de ducha y están también amueblados.  El suelo es de tarima flotante, pintura lisa, y tiene aire acondicionado, calefacción y agua fría controlados por domótica con alarma.  La vivienda cuenta con trastero y la mejor plaza de garaje de toda la finca.  En la urbanización hay áreas verdes, gimnasio, parque infantil, piscina y sala comunitaria.  En el barrio se encuentran todos los servicios a poca distancia del domicilio como son: farmacia, supermercados, bancos, guarderías, colegios de primaria y secundaria, transporte público, oficina de correos, parques, y un moderno centro de salud en ciernes de construirse. La vivienda será una de las que se beneficiadas por cercanía del desarrollo “Castellana Norte”.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4607.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en Avenida del Camino de Santiago'}",True,False,False,False,False,False,5,{'groupDescription': 'Top'},,
18,18,103182728,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/6e/36/1180998955.jpg,7860,28,390000.0,flat,sale,106.0,True,2,2,Calle San Juan de Ortega,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5043599,-3.6759882,False,https://www.idealista.com/inmueble/103182728/,352,"¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Las Tablas? ¡Testa lo hace realidad!   VIVIENDA QUE NECESITA REFORMA INTEGRAL, COCINA, BAÑOS, SUELOS, SIN ELECTRODOMÉSTICOS Y RENOVAR CALDERA DE GAS. NO DISPONE DE MAQUINARIA AIRE ACONDICIONADO, AUNQUE SI DE CONDUCTO ¡Con plaza de garaje y trastero! Sin COMISIONES, trato directo con la Propiedad. 106 m² construidos distribuidos en un luminoso y amplio salón de amplios ventanales y con acceso a terraza, 2 dormitorios con armarios empotrados, la vivienda dispone de 2 baños, uno de ellos incorporado en el dormitorio principal con bañera. Precio NO Negociable La vivienda además dispone de calefacción individual GAS con radiadores en todas las estancias de la vivienda, suelos de parquet, puertas de madera oscura, ventanas de aluminio con cerramiento de aluminio de calidad oscilobatiente con 1cm de Climalit y baños con mármol y azulejo, con mampara y muebles bajo el lavabo. Posibilidad de adquirir plazas de parking adicionales junto con la compra de la vivienda. Urbanización privada y cerrada con control acceso físico 24h/365 y cámaras de videovigilancia perimetrales y en accesos; dispone de amplias zonas comunes ajardinadas, parque infantil, 2 piscinas y 2 canchas de pádel; además cuenta con un gimnasio climatizado. El inmueble se encuentra en Las Tablas, próximo al acceso de la A-1 y M-40, frente a una zona de parques, centro deportivo, colegios y academias; así como comercio de proximidad, junto a Centro de Salud, cuenta con zona de restauración a su alrededor y en las proximidades, además de gran supermercado Ahorra Más a 2m andando, en tu nuevo hogar no necesitarás de vehículo para tu día a día. De fácil acceso en transporte público gracias a la estación de cercanías de Fuencarral, además de metro y metro ligero (Las Tablas - ML1) a 10m andando. Te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. También te asesoramos y hacemos realidad la reforma de tu casa para que la disfrutes cómo si fuera nueva.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3679.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en Calle San Juan de Ortega'}",False,False,False,False,False,False,2,,,
19,19,101991613,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/37/7d/1140558107.jpg,,18,450000.0,flat,sale,118.0,True,3,2,Calle Cardeñuela Riopico,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5033629,-3.6706512,False,https://www.idealista.com/inmueble/101991613/,355,"Fantástica vivienda de 3 dormitorios, salón independiente muy luminoso, amplia cocina con salida a terraza tendedero. Dormitorios con armario empotrado, 2 baños completos, uno de ellos dentro del dormitorio principal. Calefacción individual por gas natural. Completan la vivienda un trastero de 7,50 m2 y plaza de garaje. Urbanización cerrada con portero 24h, zonas comunes ajardinadas y piscina. Excelente ubicación a pocos minutos de A-1, M-40, M-30, M-11, comercios, colegios, estación de Metro Las Tablas a 10 minutos caminando. Vivienda en proceso de descalificación.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3814.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en Calle Cardeñuela Riopico'}",False,False,False,False,False,False,1,,,
20,20,101833084,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/1d/ab/1141493540.jpg,VG-187212,37,730000.0,penthouse,sale,182.0,True,3,2,Calle San Juan de Ortega,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5079559,-3.6761557,False,https://www.idealista.com/inmueble/101833084/,358,"Gilmar Consulting Inmobiliario, ofrece en exclusiva, luminoso piso de tres amplios dormitorios y dos terrazas en una de las mejores urbanizaciones de Las Tablas. Tiene una ubicación inigualable. Iniciando su recorrido, tras el hall, nos da la bienvenida un luminoso salón-comedor con acceso a una terraza con orientación Norte.  Cocina, con mobiliario y electrodomésticos de primera calidad, moderna y actual; nos da paso a la segunda terraza con orientación Sur. En el área de descanso, se distribuyen tres fantásticos dormitorios y dos baños completos, el de la habitación principal en suite.  El piso tiene incluido en el precio una cómoda plaza de garaje, así como un trastero. La urbanización cuenta con todos los servicios que se esperan en comunidades de esta categoría: cámaras con circuito cerrado de vigilancia, portero 24 horas, gran piscina, área de juegos infantiles y cuidado jardín. Tiene además gimnasio totalmente equipado. En Las Tablas tienen sede empresarial algunas de las principales compañías españolas, como Telefónica, BBVA o FCC. Esta extensa área residencial, con amplias avenidas y multitud de zonas verdes se encuentra situada a escasos 15 minutos del aeropuerto Adolfo Suárez, y a 10 minutos de Plaza de Castilla y la estación de trenes de Chamartín. Además, cuenta con excelentes comunicaciones por transporte público, como la red de autobuses municipales, la línea 10 de Metro de Madrid o la línea 1 de Metro Ligero. Adicionalmente cuenta con una amplia oferta de colegios públicos y privados, locales de restauración y ocio, hospitales y centros comerciales (El Corte Ingles de Sanchinarro a escasos 5 minutos desde la vivienda). Para los amantes del deporte, el KM 0 del Anillo Verde Ciclista de Madrid se encuentra a pocos metros del inmueble. Supermercado y farmacia a pasos de la urbanización.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4011.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Las Tablas, Madrid', 'title': 'Ático en Calle San Juan de Ortega'}",True,True,False,True,False,False,6,{'groupDescription': 'Top'},,
21,21,102075049,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/d7/b5/1145301153.jpg,VG-188327,45,430000.0,flat,sale,90.0,True,2,1,Calle Redecilla del Camino,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5074569,-3.6686185,False,https://www.idealista.com/inmueble/102075049/,364,"Gilmar Consulting Inmobiliario, ofrece, luminoso piso con amplio salón y dos dormitorios en Las Tablas. Iniciando su recorrido, nos da la bienvenida un luminoso salón-comedor con amplia cocina americana moderna y actual. Cuenta además con cuarto de lavadora y tendedero techado.  En el área de descanso, se distribuyen dos fantásticos dormitorios y un baño. El piso tiene incluido en el precio dos cómodas plazas de garaje; así como un trastero. La urbanización cuenta con todos los servicios que se esperan en comunidades de esta categoría: cámaras con circuito cerrado de vigilancia, portero 24 horas, gran piscina, área de juegos infantiles y cuidado jardín.  En Las Tablas tienen sede empresarial algunas de las principales compañías españolas, como Telefónica, BBVA o FCC. Esta extensa área residencial, con amplias avenidas y multitud de zonas verdes se encuentra situada a escasos 15 minutos del aeropuerto Adolfo Suárez, y a 10 minutos de Plaza de Castilla y la estación de trenes de Chamartín. Además, cuenta con excelentes comunicaciones por transporte público, como la red de autobuses municipales, la línea 10 de Metro de Madrid o la línea 1 de Metro Ligero. Adicionalmente cuenta con una amplia oferta de colegios públicos y privados, locales de restauración y ocio, hospitales y centros comerciales (El Corte Ingles de Sanchinarro a escasos 5 minutos desde la vivienda). Para los amantes del deporte, el KM 0 del Anillo Verde Ciclista de Madrid se encuentra a pocos metros del inmueble. Supermercado y farmacia a pasos de la urbanización.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4778.0,{'typology': 'flat'},"{'subtitle': 'Las Tablas, Madrid', 'title': 'Piso en Calle Redecilla del Camino'}",True,True,False,True,False,False,4,{'groupDescription': 'Destacado'},,
